chr04	6871412	7166664
chr04	7216664	9098437
chr04	9148437	10769640
chr04	10819640	10843486
chr04	10893486	11876771
chr04	11926771	11940308
chr04	11990308	12012352
chr04	12062352	12482246
chr04	12532246	14507062
chr04	14557062	14581146
chr04	14631146	14756933
chr04	14806933	14820869
chr04	14870869	15524383
chr04	15574383	15594615
chr04	15644615	15646184
chr04	15696184	15980872
chr04	16030872	16031720
chr04	16081720	16106283
chr04	16156283	16304687
chr04	16354687	16908887
chr04	16958887	17644335
chr04	17694335	18282042
chr04	18332042	18348273
chr04	18398273	18955182
chr04	19005182	19199161
chr04	19249161	20866561
chr04	20916561	20941176
chr04	20991176	21609662
chr04	21659662	21854587
chr04	21904587	25202484
chr04	25252484	25555222
chr04	25605222	25663763
chr04	25713763	26025712
chr04	26075712	26131966
chr04	26181966	26211131
chr04	26261131	26714772
chr04	26764772	26872647
chr04	26922647	27009570
chr04	27059570	28012965
chr04	28062965	28068520
chr04	28118520	29380341
chr04	29430341	31652799
chr04	31702799	33194564
chr04	33244564	33268552
chr04	33318552	33601033
chr04	33651033	33692045
chr04	33742045	34669474
chr04	34719474	35496748
chr04	35546748	35617670
chr04	35667670	36849514
chr04	36899514	37112645
chr04	37162645	38869712
chr04	38919712	39429634
chr04	39479634	39494002
chr04	39544002	40241897
chr04	40291897	40493445
chr04	40543445	40881002
chr04	40931002	41177127
chr04	41227127	45380210
chr04	45430210	48711138
chr04	48761138	50365012
chr04	50415012	50477796
chr04	50527796	51756120
chr04	51806120	51852964
chr04	51902964	52139779
chr04	52189779	52624106
chr04	52674106	53930645
chr04	53980645	54500971
chr04	54550971	54739282
chr04	54789282	54847171
chr04	54897171	54991051
chr04	55041051	55085702
chr04	55135702	55267590
chr04	55317590	56365711
chr04	56415711	56733212
chr04	56783212	56853781
chr04	56903781	57077455
chr04	57127455	57183356
chr04	57233356	57529171
chr04	57579171	58686805
chr04	58736805	59253671
chr04	59303671	60140753
chr04	60190753	60258875
chr04	60308875	60801363
chr04	60851363	60891899
chr04	60941899	61794886
chr04	61844886	63178809
chr04	63228809	63592025
chr04	63642025	63704324
chr04	63754324	64292639
chr04	64342639	65460621
chr04	65510621	65872961
chr04	65922961	66996361
chr04	67046361	67493013
chr04	67543013	67669267
chr04	67719267	68950882
chr04	69000882	69246872
chr04	69296872	69447390
chr04	69497390	72208621
chr05	0	1744153
chr05	1794153	2326329
chr05	2376329	2399241
chr05	2449241	2504213
chr05	2554213	2619261
chr05	2669261	4346845
chr05	4396846	4851846
chr05	4901846	5103386
chr05	5153387	5245357
chr05	5295357	5804050
chr05	5854050	6867482
chr05	6917482	8041018
chr05	8091018	8427414
chr05	8477414	9573388
chr05	9623388	9743714
chr05	9793714	10723565
chr05	10773565	12877402
chr05	12927402	13561162
chr05	13611162	15068211
chr05	15118211	15870256
chr05	15920256	16466710
chr05	16516710	17015924
chr05	17065924	18539476
chr05	18589476	23184924
chr05	23234924	24893417
chr05	24943417	26082376
chr05	26132376	31577110
chr05	31627110	34325536
chr05	34375536	34732836
chr05	34782836	36239539
chr05	36289539	37571050
chr05	37621050	38381185
chr05	38431185	39701384
chr05	39751384	40647423
chr05	40697423	41223094
chr05	41273094	41653609
chr05	41703609	42745301
chr05	42795301	43504843
chr05	43554843	43594843
chr05	43644843	45737786
chr05	45787786	46196650
chr05	46246650	46501543
chr05	46551543	46938133
chr05	46988133	47220677
chr05	47270677	47596147
chr05	47646147	48797375
chr05	48847375	48942202
chr05	48992202	49367750
chr05	49417750	49513584
chr05	49563584	49623395
chr05	49673395	49965294
chr05	50015294	52070158
chr06	0	686379
chr06	736379	1073314
chr06	1123314	1339493
chr06	1389493	1675056
chr06	1725056	2108251
chr06	2158251	2208517
chr06	2258517	2315829
chr06	2365829	2443049
chr06	2493049	3760775
chr06	3810775	4725712
chr06	4775712	5054700
chr06	5104700	5794463
chr06	5844463	5912945
chr06	5962945	6166639
chr06	6216639	6322026
chr06	6372026	6624227
chr06	6674227	7187189
chr06	7237189	7498082
chr06	7548082	7775521
chr06	7825521	10261010
chr06	10311010	11312274
chr06	11362274	12174240
chr06	12224240	12501620
chr06	12551620	12841379
chr06	12891379	12962248
chr06	13012248	13204776
chr06	13254776	13481563
chr06	13531563	15561879
chr06	15611879	15681759
chr06	15731759	17607030
chr06	17657030	17797870
chr06	17847870	18399979
chr06	18449979	19054563
chr06	19104563	20715625
chr06	20765625	21894246
chr06	21944246	24279712
chr06	24329712	24869659
chr06	24919659	29304071
chr06	29354071	29485984
chr06	29535984	30953425
chr06	31003425	31226814
chr06	31276814	31935133
chr06	31985133	32261502
chr06	32311502	32615842
chr06	32665842	33409466
chr06	33459466	34326771
chr06	34376771	34487348
chr06	34537348	35544515
chr06	35594515	36552261
chr06	36602261	37114761
chr06	37164761	37657720
chr06	37707720	37742177
chr06	37792177	38551678
chr06	38601678	38625379
chr06	38675379	38823285
chr06	38873285	40443916
chr06	40493916	41565736
chr06	41615736	41688780
chr06	41738780	41786100
chr06	41836100	42129913
chr06	42179913	42208075
chr06	42258075	42331006
chr06	42381006	42428609
chr06	42478609	42551567
chr06	42601567	42912342
chr06	42962342	43017114
chr06	43067114	43516350
chr06	43566350	43773433
chr06	43823433	43957768
chr06	44007768	44179116
chr06	44229116	44852193
chr06	44902193	45028761
chr06	45078761	45359492
chr06	45409492	46801719
chr06	46851719	47943625
chr06	47993625	48998185
chr06	49048185	50149821
chr06	50199821	50493652
chr06	50543652	50862114
chr06	50912114	52173393
chr06	52223393	54101849
chr06	54151849	54826687
chr06	54876687	55590052
chr06	55640052	55670756
chr06	55720756	56018128
chr06	56068128	56183270
chr06	56233270	57741620
chr06	57791620	57992914
chr06	58042914	59479508
chr06	59529508	59532096
chr07	0	2402493
chr07	2452493	2714142
chr07	2764142	2837279
chr07	2887279	3702448
chr07	3752448	4653590
chr07	4703590	4916415
chr07	4966415	5055225
chr07	5105225	5483252
chr07	5533252	5604286
chr07	5654286	6193488
chr07	6243488	6877449
chr07	6927449	6996274
chr07	7046274	7248543
chr07	7298543	7613043
chr07	7663043	8023871
chr07	8073871	8872286
chr07	8922286	9222537
chr07	9272537	11486174
chr07	11536174	11826959
chr07	11876959	11985231
chr07	12035231	12232642
chr07	12282642	12306091
chr07	12356091	13020389
chr07	13070389	15803405
chr07	15853405	17319487
chr07	17369487	17497611
chr07	17547611	17679665
chr07	17729665	18818018
chr07	18868018	20364631
chr07	20414631	20725631
chr07	20775631	22695468
chr07	22745468	24239057
chr07	24289057	25040447
chr07	25090447	25504957
chr07	25554957	26075387
chr07	26125387	26309187
chr07	26359187	28167153
chr07	28217153	28983072
chr07	29033072	29502836
chr07	29552836	29632974
chr07	29682974	32189633
chr07	32239633	32838731
chr07	32888731	33490027
chr07	33540027	35517095
chr07	35567095	35626799
chr07	35676799	36648520
chr07	36698520	39316425
chr07	39366425	39489303
chr07	39539303	39614446
chr07	39664446	39702324
chr07	39752324	39773881
chr07	39823881	39845855
chr07	39895855	39946600
chr07	39996600	41389948
chr07	41439948	42415629
chr07	42465629	42492503
chr07	42542503	42823766
chr07	42873766	42922685
chr07	42972685	43882685
chr07	43932685	44077272
chr07	44127272	44140057
chr07	44190057	44718967
chr07	44768967	45696273
chr07	45746273	46183442
chr07	46233442	46689199
chr07	46739199	46968443
chr07	47018443	47181877
chr07	47231877	47992746
chr07	48042746	48247765
chr07	48297765	49275621
chr07	49325621	49471312
chr07	49521312	49573355
chr07	49623355	51386300
chr07	51436300	51650514
chr07	51700514	53500062
chr07	53550062	54351564
chr07	54401564	54682941
chr07	54732941	56760843
chr08	0	898389
chr08	948389	1488023
chr08	1538023	1668441
chr08	1718441	2741149
chr08	2791149	2815943
chr08	2865943	2947929
chr08	2997929	3020797
chr08	3070797	3343131
chr08	3393131	4078016
chr08	4128016	4250510
chr08	4300510	4558767
chr08	4608767	6052452
chr08	6102452	6549245
chr08	6599245	6662318
chr08	6712318	6849226
chr08	6899226	6974804
chr08	7024804	7287871
chr08	7337871	8874550
chr08	8924550	9339634
chr08	9389634	9420678
chr08	9470678	9738981
chr08	9788981	9820853
chr08	9870853	9977217
chr08	10027217	11078366
chr08	11128366	12986094
chr08	13036094	14210146
chr08	14260146	15294740
chr08	15344740	15644272
chr08	15694272	16055153
chr08	16105153	18524098
chr08	18574098	18771457
chr08	18821457	20025427
chr08	20075427	22144043
chr08	22194043	24457093
chr08	24507093	26453881
chr08	26503881	27518345
chr08	27568345	28138953
chr08	28188953	29404855
chr08	29454855	29584873
chr08	29634873	29997569
chr08	30047569	31002114
chr08	31052114	31248142
chr08	31298142	31552815
chr08	31602815	31684864
chr08	31734864	32356263
chr08	32406263	33760265
chr08	33810265	33991225
chr08	34041225	35561617
chr08	35611617	35664566
chr08	35714566	36396290
chr08	36446290	37620232
chr08	37670232	37905538
chr08	37955538	37970388
chr08	38020388	38399481
chr08	38449481	38546894
chr08	38596894	39383572
chr08	39433572	39489674
chr08	39539674	39715185
chr08	39765185	39788737
chr08	39838737	40250998
chr08	40300998	40997945
chr08	41047945	41133660
chr08	41183660	41211695
chr08	41261695	41319048
chr08	41369048	41647319
chr08	41697319	41815319
chr08	41865319	41875391
chr08	41925391	41929706
chr08	41979706	41995827
chr08	42045827	42058221
chr08	42108221	43184283
chr08	43234283	43489864
chr08	43539864	43610134
chr08	43660134	44028529
chr08	44078529	44432203
chr08	44482203	45679448
chr08	45729448	46075953
chr08	46125953	46566127
chr08	46616127	47416398
chr08	47466398	47669653
chr08	47719653	47941531
chr08	47991531	48388021
chr08	48438021	49902157
chr08	49952157	50849559
chr08	50899559	51739867
chr08	51789867	52950942
chr08	53000942	53041846
chr08	53091846	53569301
chr08	53619301	54482168
chr08	54532168	56877293
chr08	56927293	56938457
chr09	0	249202
chr09	299202	832144
chr09	882144	952144
chr09	1002144	1087669
chr09	1137669	4212916
chr09	4262916	4467845
chr09	4517845	5725845
chr09	5775845	5956751
chr09	6006751	6611273
chr09	6661273	6819954
chr09	6869954	7668541
chr09	7718541	7907849
chr09	7957849	8071846
chr09	8121846	8158570
chr09	8208570	8519406
chr09	8569406	9063533
chr09	9113533	9291455
chr09	9341455	9499713
chr09	9549713	10097960
chr09	10147960	10985042
chr09	11035042	11733969
chr09	11783969	11835038
chr09	11885038	12669743
chr09	12719743	12979735
chr09	13029735	13444682
chr09	13494682	14464502
chr09	14514502	14706158
chr09	14756158	15464411
chr09	15514411	17471152
chr09	17521152	20557520
chr09	20607520	21317700
chr09	21367700	21806593
chr09	21856593	21996887
chr09	22046887	22226197
chr09	22276197	22781740
chr09	22831740	22852643
chr09	22902643	24719879
chr09	24769880	24987836
chr09	25037836	25292003
chr09	25342003	25836389
chr09	25886389	27148293
chr09	27198293	27224098
chr09	27274098	27393704
chr09	27443704	28810517
chr09	28860517	30458047
chr09	30508047	30606657
chr09	30656657	31451736
chr09	31501736	31639190
chr09	31689190	31924742
chr09	31974742	32461412
chr09	32511412	33208592
chr09	33258592	33839954
chr09	33889954	35041073
chr09	35091073	37372636
chr09	37422636	39010046
chr09	39060046	41280797
chr09	41330797	42674456
chr09	42724456	43108224
chr09	43158224	44225188
chr09	44275188	44704711
chr09	44754711	45854671
chr09	45904671	47041152
chr09	47091152	47274435
chr09	47324435	49010262
chr09	49060262	50288199
chr09	50338199	50508970
chr09	50558970	51485435
chr09	51535435	51805628
chr09	51855628	52672856
chr09	52722856	53497702
chr09	53547702	54244746
chr09	54294746	54778756
chr09	54828756	55398963
chr09	55448963	55577938
chr09	55627938	55682964
chr09	55732964	57018072
chr09	57068072	57074669
chr09	57124669	57920329
chr09	57970329	57999542
chr09	58049542	58791211
chr09	58841211	59041526
chr09	59091526	59778890
chr09	59828890	60694602
chr09	60744602	60975026
chr09	61025026	61414879
chr09	61464879	61540751
chr10	0	1437681
chr10	1487681	2001379
chr10	2051379	2816552
chr10	2866552	2934886
chr10	2984886	3419063
chr10	3469063	3720408
chr10	3770408	3852420
chr10	3902420	4178976
chr10	4228976	4918192
chr10	4968192	5541853
chr10	5591853	5820000
chr10	5870000	6777240
chr10	6827240	8145751
chr10	8195751	8497929
chr10	8547929	8584491
chr10	8634491	9082282
chr10	9132282	11312781
chr10	11362781	11923297
chr10	11973297	12249378
chr10	12299378	13485075
chr10	13535075	14856768
chr10	14906768	14910102
chr10	14960102	15358729
chr10	15408729	15524717
chr10	15574717	15610183
chr10	15660183	18154580
chr10	18204580	18239519
chr10	18289519	19132205
chr10	19182205	19817191
chr10	19867191	20280613
chr10	20330613	20390615
chr10	20440615	21612526
chr10	21662526	22118898
chr10	22168898	22220921
chr10	22270921	22342563
chr10	22392563	22502623
chr10	22552623	22603699
chr10	22653699	22814311
chr10	22864311	26960847
chr10	27010847	27070441
chr10	27120441	29946495
chr10	29996495	30788198
chr10	30838198	31274167
chr10	31324167	34988203
chr10	35038203	38020453
chr10	38070453	38203501
chr10	38253501	39049692
chr10	39099692	39362557
chr10	39412557	39825127
chr10	39875127	40699736
chr10	40749736	41551555
chr10	41601555	41905081
chr10	41955081	43047663
chr10	43097663	44774569
chr10	44824569	45191128
chr10	45241128	45958008
chr10	46008008	46322053
chr10	46372053	46522188
chr10	46572188	46805316
chr10	46855316	46920611
chr10	46970611	47181004
chr10	47231004	47927505
chr10	47977505	48304721
chr10	48354721	48922287
chr10	48972287	49295447
chr10	49345447	49818971
chr10	49868971	51479331
chr10	51529331	51792299
chr10	51842299	51943659
chr10	51993659	52482939
chr10	52532939	52695921
chr10	52745921	52805782
chr10	52855782	52966460
chr10	53016460	57091707
chr10	57141707	58687684
chr10	58737684	59323495
chr10	59373495	59756223
chr11	0	1439383
chr11	1489383	1525577
chr11	1575577	1958650
chr11	2008650	3438981
chr11	3488981	4108564
chr11	4158564	4877326
chr11	4927326	5575041
chr11	5625041	5782554
chr11	5832554	6151697
chr11	6201697	7745480
chr11	7795480	7829054
chr11	7879054	9414061
chr11	9464061	9821976
chr11	9871976	10067652
chr11	10117652	11639658
chr11	11689658	11879583
chr11	11929583	12023018
chr11	12073018	12121059
chr11	12171059	12223992
chr11	12273992	12340178
chr11	12390178	13038513
chr11	13088513	14705054
chr11	14755054	14907914
chr11	14957914	15206545
chr11	15256545	17631369
chr11	17681369	17713409
chr11	17763409	20175619
chr11	20225619	20472041
chr11	20522041	21637250
chr11	21687250	22642939
chr11	22692939	23876600
chr11	23926600	24482302
chr11	24532302	24559537
chr11	24609537	25082321
chr11	25132321	25763929
chr11	25813929	26058802
chr11	26108802	27533514
chr11	27583514	27960514
chr11	28010514	28397826
chr11	28447826	28541725
chr11	28591725	29139870
chr11	29189870	30032065
chr11	30082065	31454069
chr11	31504069	32539305
chr11	32589305	33151605
chr11	33201605	33621593
chr11	33671593	34986426
chr11	35036426	36130549
chr11	36180549	36743405
chr11	36793405	37132046
chr11	37182046	37286002
chr11	37336002	37422591
chr11	37472591	37790243
chr11	37840243	38454884
chr11	38504884	40270040
chr11	40320040	40878094
chr11	40928094	44225525
chr11	44275525	44528585
chr11	44578585	44932848
chr11	44982848	45475667
chr12	0	860580
chr12	910580	2552409
chr12	2602409	3297308
chr12	3347308	4767012
chr12	4817012	5024194
chr12	5074194	5112815
chr12	5162815	5539683
chr12	5589683	7071372
chr12	7121372	7218839
chr12	7268839	7632223
chr12	7682223	7777423
chr12	7827423	7915356
chr12	7965356	8449308
chr12	8499308	8634460
chr12	8684460	8890433
chr12	8940433	9223807
chr12	9273807	11494697
chr12	11544697	12976199
chr12	13026199	13305518
chr12	13355518	15951598
chr12	16001598	19426759
chr12	19476759	19965400
chr12	20015400	20249837
chr12	20299837	20730320
chr12	20780320	21103899
chr12	21153899	21616445
chr12	21666445	23457499
chr12	23507499	24708950
chr12	24758950	25976534
chr12	26026534	26088014
chr12	26138014	27064382
chr12	27114382	27420567
chr12	27470567	28376233
chr12	28426233	29746928
chr12	29796928	30865491
chr12	30915491	31569491
chr12	31619491	32733664
chr12	32783664	33036204
chr12	33086204	33447305
chr12	33497305	33735358
chr12	33785358	34168853
chr12	34218853	34283800
chr12	34333800	34423800
chr12	34473800	34491120
chr12	34541120	34865391
chr12	34915391	36570877
chr12	36620877	39608763
chr12	39658763	39728531
chr12	39778531	39893149
chr12	39943149	41312057
chr12	41362057	41759932
chr12	41809932	43970046
chr12	44020046	44363843
chr12	44413843	44946993
chr12	44996993	47043663
chr12	47093663	47491142
chr12	47541142	47931304
chr12	47981304	48401917
chr12	48451917	50432590
chr12	50482590	51303961
chr12	51353961	51402441
chr12	51452441	51622869
chr12	51672869	51745134
chr12	51795134	52064303
chr12	52114303	52160368
chr12	52210368	52890016
chr12	52940016	53333687
chr12	53383687	54084344
chr12	54134344	54557488
chr12	54607488	54865591
chr12	54915591	55606409
chr12	55656409	55964237
chr12	56014237	58673693
chr12	58723693	58877870
chr12	58927870	60583522
chr12	60633522	60936150
chr12	60986150	61165649
